,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck
6301,6668_01,Earth,False,S,TRAPPIST-1e,68.0,False,0.0,0.0,649.0,0.0,239.0,True,G
6302,6668_02,Earth,False,S,TRAPPIST-1e,27.0,False,17.0,65.0,74.0,1548.0,18.0,False,G
6303,6669_01,Earth,False,P,55 Cancri e,28.0,False,32.0,0.0,304.0,291.0,2.0,True,E
6304,6670_01,Earth,False,S,TRAPPIST-1e,37.0,False,864.0,35.0,0.0,0.0,0.0,False,F
6305,6671_01,Mars,True,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6306,6671_02,Mars,False,S,TRAPPIST-1e,31.0,False,1002.0,0.0,311.32511380880123,0.0,0.0,True,F
6307,6671_03,Mars,False,S,55 Cancri e,14.0,False,1880.0,0.0,15.0,0.0,0.0,False,E
6308,6672_01,Mars,False,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6309,6672_02,Mars,False,P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6310,6672_03,Mars,False,P,PSO J318.5-22,30.0,False,77.0,71.0,1147.0,0.0,0.0,False,E
6311,6672_04,Mars,True,P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6312,6673_01,Earth,False,P,TRAPPIST-1e,45.0,False,1595.0,0.0,0.0,0.0,13.0,False,E
6313,6674_01,Europa,False,P,TRAPPIST-1e,29.0,False,0.0,841.0,0.0,1733.0,11.0,False,E
6314,6674_02,Europa,True,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6315,6674_03,Europa,True,P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6316,6674_04,Europa,True,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6317,6674_05,Europa,False,P,TRAPPIST-1e,25.0,False,0.0,4.0,0.0,1525.0,475.0,False,E
6318,6675_01,Earth,False,P,TRAPPIST-1e,60.0,False,707.0,24.0,0.0,0.0,170.0,False,F
6319,6675_02,Earth,False,P,PSO J318.5-22,24.0,False,61.0,0.0,0.0,0.0,1495.0,False,E
6320,6676_01,Europa,True,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,D
6321,6680_01,Earth,False,P,TRAPPIST-1e,36.0,False,136.2367198838897,361.0,512.0,34.0,0.0,True,G
6322,6681_01,Earth,False,S,55 Cancri e,22.0,False,0.0,833.0,381.0,0.0,12.0,True,F
6323,6683_01,Earth,True,P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6324,6684_01,Europa,False,P,TRAPPIST-1e,57.0,False,0.0,218.0,0.0,8522.0,0.0,False,C
6325,6684_02,Europa,False,P,TRAPPIST-1e,30.0,False,0.0,1369.2356666666667,335.0,143.0,764.0,True,C
6326,6684_03,Europa,False,P,TRAPPIST-1e,46.0,False,0.0,370.0,0.0,2395.0,1638.0,False,C
6327,6691_01,Earth,False,P,TRAPPIST-1e,28.0,False,62.0,202.0,542.0,0.0,138.95773420479304,True,F
6328,6692_01,Europa,True,S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6329,6693_01,Earth,False,P,TRAPPIST-1e,55.0,False,0.0,0.0,719.0,274.0,0.0,False,E
6330,6694_01,Earth,True,P,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6331,6697_01,Earth,False,P,PSO J318.5-22,20.0,False,0.0,1.0,34.0,0.0,774.0,False,G
6332,6698_01,Earth,False,P,PSO J318.5-22,31.0,False,239.0,321.0,0.0,0.0,124.0,False,F
6333,6699_01,Mars,False,P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,E
6334,6702_01,Earth,True,P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6335,6706_01,Europa,True,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6336,6706_02,Europa,True,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6337,6707_01,Earth,True,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6338,6708_01,Europa,False,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6339,6708_02,Europa,False,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,827.0992340992341,True,A
6340,6708_03,Europa,False,P,TRAPPIST-1e,36.0,False,994.0,526.0,0.0,7.0,1279.0,False,A
6341,6708_04,Europa,True,P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6342,6708_05,Europa,True,P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6343,6708_06,Europa,True,P,55 Cancri e,41.0,True,0.0,0.0,0.0,0.0,0.0,True,A
6344,6709_01,Earth,True,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6345,6711_01,Mars,False,P,TRAPPIST-1e,25.0,True,876.7142857142857,280.0,714.0,0.0,0.0,False,D
6346,6713_01,Earth,False,P,55 Cancri e,24.0,False,700.0,0.0,0.0,0.0,0.0,False,F
6347,6718_01,Earth,False,P,TRAPPIST-1e,37.0,False,18.0,238.0,0.0,528.0,0.0,False,G
6348,6718_02,Earth,True,P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G
6349,6718_03,Earth,True,P,TRAPPIST-1e,25.991118229470004,False,0.0,0.0,0.0,0.0,0.0,True,G
6350,6719_01,Mars,True,P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6351,6720_01,Europa,False,S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6352,6721_01,Earth,True,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6353,6722_01,Europa,True,S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6354,6722_02,Europa,False,S,55 Cancri e,27.0,False,0.0,33.0,9.0,1847.0,2035.0,False,E
6355,6722_03,Europa,True,S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6356,6724_01,Europa,True,P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C
6357,6724_02,Europa,True,P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,C
6358,6725_01,Europa,False,P,TRAPPIST-1e,32.0,False,0.0,390.0,60.0,5015.0,211.0,False,C
6359,6726_01,Earth,False,P,TRAPPIST-1e,29.0,False,68.0,74.0,713.0,37.0,15.0,True,G
6360,6727_01,Earth,False,P,TRAPPIST-1e,29.0,False,0.0,316.0,0.0,141.68113837665166,338.0,True,G
6361,6729_01,Europa,False,S,TRAPPIST-1e,41.0,False,0.0,371.0,0.0,1701.0,21.0,False,A
6362,6729_02,Europa,True,S,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6363,6729_03,Europa,False,S,TRAPPIST-1e,27.0,False,2664.0,15.0,0.0,109.0,2.0,False,A
6364,6730_01,Earth,False,S,TRAPPIST-1e,14.0,False,0.0,6.0,791.0,49.0,0.0,True,G
6365,6731_01,Earth,False,P,TRAPPIST-1e,32.0,False,3135.0,2.0,0.0,0.0,0.0,False,F
6366,6734_01,Europa,False,S,55 Cancri e,47.0,False,0.0,2699.0,0.0,671.0,8.0,True,C
6367,6734_02,Europa,True,S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C
6368,6734_03,Europa,True,S,55 Cancri e,37.0,True,0.0,0.0,0.0,0.0,0.0,True,C
6369,6734_04,Europa,True,S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,C
6370,6736_01,Mars,False,S,TRAPPIST-1e,33.0,False,1373.0,0.0,23.0,920.0,6.0,True,D
6371,6739_01,Earth,False,S,TRAPPIST-1e,44.0,False,0.0,714.0,174.0,0.0,0.0,True,G
6372,6741_01,Earth,False,S,TRAPPIST-1e,37.0,False,0.0,1190.0,4.0,455.0,71.0,True,G
6373,6741_02,Earth,False,S,PSO J318.5-22,18.0,False,103.0,0.0,181.0,1611.0,22.0,False,F
6374,6742_01,Earth,False,S,TRAPPIST-1e,33.0,False,1288.0,2.0,0.0,0.0,1.0,True,F
6375,6744_01,Mars,False,P,TRAPPIST-1e,21.0,False,1244.0,0.0,1119.0,0.0,3.0,False,F
6376,6744_02,Mars,False,P,TRAPPIST-1e,38.0,False,1717.0,16.0,39.0,0.0,48.0,False,F
6377,6744_03,Mars,False,P,55 Cancri e,16.0,False,1337.0,0.0,2614.0,0.0,0.0,False,D
6378,6744_04,Mars,True,P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,False,E
6379,6744_05,Mars,False,P,TRAPPIST-1e,41.0,False,1203.0,756.0,140.0,0.0,0.0,False,E
6380,6745_01,Earth,False,P,PSO J318.5-22,28.0,False,545.0,0.0,501.0,0.0,0.0,False,F
6381,6746_01,Earth,True,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6382,6747_01,Europa,True,P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,C
6383,6748_01,Mars,True,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6384,6748_02,Mars,False,S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,51.25852918877938,True,F
6385,6748_03,Mars,False,S,TRAPPIST-1e,25.0,False,1610.0,29.0,6.0,0.0,0.0,False,F
6386,6748_04,Mars,False,S,TRAPPIST-1e,34.0,False,470.0,0.0,311.32511380880123,45.0,539.0,False,D
6387,6749_01,Earth,False,P,TRAPPIST-1e,21.0,False,0.0,13.0,813.0,0.0,0.0,True,G
6388,6750_01,Earth,False,P,TRAPPIST-1e,29.0,False,0.0,95.0,424.0,1.0,364.0,False,G
6389,6751_01,Mars,True,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6390,6751_02,Mars,True,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,E
6391,6753_01,Europa,True,P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6392,6753_02,Europa,False,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,B
6393,6754_01,Europa,False,S,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,True,C
6394,6756_01,Earth,False,P,TRAPPIST-1e,23.0,False,0.0,0.0,12.0,726.0,19.0,False,F
6395,6756_02,Earth,False,P,PSO J318.5-22,46.0,False,0.0,0.0,743.0,4.0,6.0,True,G
6396,6756_03,Earth,False,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6397,6757_01,Mars,False,S,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,False,F
6398,6758_01,Earth,False,P,55 Cancri e,25.0,False,76.0,600.0,0.0,0.0,25.0,False,F
6399,6760_01,Mars,False,P,PSO J318.5-22,30.0,False,51.0,0.0,1373.0,0.0,5.0,True,F
6400,6761_01,Mars,True,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6401,6761_02,Mars,False,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,E
6402,6762_01,Earth,False,S,55 Cancri e,54.0,False,0.0,704.0,0.0,0.0,0.0,False,F
6403,6763_01,Earth,False,P,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,True,G
6404,6764_01,Mars,False,S,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,False,F
6405,6764_02,Mars,False,S,TRAPPIST-1e,31.0,False,76.0,0.0,2398.0,102.0,23.0,True,F
6406,6765_01,Mars,True,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6407,6766_01,Earth,False,P,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,False,G
6408,6766_02,Earth,True,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6409,6766_03,Earth,True,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6410,6773_01,Earth,False,P,TRAPPIST-1e,33.0,False,47.0,0.0,0.0,141.68113837665166,3047.0,False,F
6411,6774_01,Earth,True,P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6412,6774_02,Earth,True,P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,G
6413,6774_03,Earth,False,P,TRAPPIST-1e,33.0,False,0.0,0.0,704.0,0.0,0.0,False,F
6414,6775_01,Earth,True,S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6415,6776_01,Earth,False,P,55 Cancri e,24.0,False,1.0,0.0,0.0,691.0,0.0,False,F
6416,6778_01,Earth,False,S,TRAPPIST-1e,47.0,False,0.0,758.0,0.0,0.0,1417.0,False,F
6417,6779_01,Europa,False,S,TRAPPIST-1e,37.0,False,0.0,7920.0,270.0,1.0,322.0,True,B
6418,6779_02,Europa,True,S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6419,6779_03,Europa,True,S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6420,6779_04,Europa,False,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6421,6780_01,Europa,True,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,C
6422,6780_02,Europa,False,S,TRAPPIST-1e,39.0,False,2167.0,30.0,1472.0,804.1861240827218,0.0,True,C
6423,6782_01,Earth,False,S,PSO J318.5-22,15.0,False,136.2367198838897,0.0,533.0,72.0,0.0,False,F
6424,6784_01,Earth,False,S,55 Cancri e,60.0,False,0.0,0.0,0.0,8.0,698.0,False,G
6425,6784_02,Earth,False,S,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,True,G
6426,6786_01,Earth,False,P,PSO J318.5-22,23.0,False,8.0,173.0,0.0,1052.0,0.0,False,F
6427,6787_01,Earth,False,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6428,6787_02,Earth,True,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,F
6429,6787_03,Earth,False,P,TRAPPIST-1e,17.0,False,108.0,4.0,1898.0,13.0,0.0,False,F
6430,6787_04,Earth,True,P,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6431,6787_05,Earth,True,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6432,6787_06,Earth,False,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6433,6787_07,Earth,False,P,TRAPPIST-1e,26.0,False,113.0,38.0,0.0,0.0,630.0,False,F
6434,6788_01,Earth,False,P,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,False,G
6435,6789_01,Mars,False,P,55 Cancri e,26.0,False,866.0,0.0,0.0,0.0,0.0,True,D
6436,6792_01,Mars,False,P,TRAPPIST-1e,41.0,False,145.0,0.0,2383.0,30.0,40.0,True,F
6437,6794_01,Mars,False,S,TRAPPIST-1e,27.0,False,20.0,0.0,1000.0,36.0,0.0,True,D
6438,6796_01,Earth,False,P,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,False,G
6439,6798_01,Earth,False,P,TRAPPIST-1e,40.0,False,3.0,0.0,61.0,0.0,742.0,True,F
6440,6799_01,Europa,True,S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,C
6441,6800_01,Earth,True,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6442,6801_01,Europa,False,S,TRAPPIST-1e,50.0,True,0.0,7293.0,136.0,97.0,440.0,True,B
6443,6802_01,Europa,False,P,55 Cancri e,42.0,False,1751.0,516.0,0.0,12.0,672.0,False,A
6444,6805_01,Europa,False,S,TRAPPIST-1e,50.0,False,52.0,996.0,0.0,700.0,1.0,False,E
6445,6806_01,Earth,False,S,TRAPPIST-1e,39.0,False,14.0,583.0,310.0,0.0,0.0,True,G
6446,6808_01,Earth,False,P,TRAPPIST-1e,27.0,False,0.0,145.6996805111821,192.0,38.0,599.0,False,F
6447,6810_01,Mars,True,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6448,6810_02,Mars,False,S,TRAPPIST-1e,30.0,False,768.0,11.0,2010.0,0.0,0.0,True,E
6449,6810_03,Mars,True,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6450,6810_04,Mars,True,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6451,6810_05,Mars,True,S,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6452,6813_01,Earth,False,P,55 Cancri e,22.0,False,38.0,19.0,348.0,217.0,115.0,False,F
6453,6814_01,Mars,False,S,55 Cancri e,36.0,False,1339.0,6.0,7810.0,0.0,0.0,True,E
6454,6816_01,Earth,True,P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G
6455,6816_02,Earth,False,P,TRAPPIST-1e,28.0,False,944.0,0.0,0.0,0.0,75.0,False,G
6456,6816_03,Earth,True,P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6457,6816_04,Earth,False,P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6458,6816_05,Earth,True,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G
6459,6816_06,Earth,True,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6460,6817_01,Earth,False,S,TRAPPIST-1e,37.0,False,21.0,54.0,5.0,178.0,431.0,False,F
6461,6818_01,Earth,False,P,TRAPPIST-1e,31.0,False,32.0,2667.0,0.0,0.0,9.0,True,F
6462,6820_01,Earth,False,P,TRAPPIST-1e,31.0,False,136.2367198838897,0.0,0.0,1490.0,0.0,False,F
6463,6821_01,Earth,False,P,TRAPPIST-1e,43.0,False,142.0,1208.0,0.0,0.0,204.0,False,F
6464,6822_01,Earth,False,S,TRAPPIST-1e,15.0,False,0.0,532.0,29.0,0.0,163.0,False,F
6465,6824_01,Earth,False,S,TRAPPIST-1e,58.0,False,136.2367198838897,0.0,0.0,444.0,0.0,True,G
6466,6825_01,Mars,True,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6467,6825_02,Mars,False,S,TRAPPIST-1e,24.0,False,3481.0,0.0,1236.0,2.0,256.0,False,F
6468,6826_01,Earth,False,S,TRAPPIST-1e,49.0,False,0.0,69.0,92.0,1600.0,15.0,False,G
6469,6827_01,Europa,False,S,55 Cancri e,73.0,False,181.0,1.0,840.0,2618.0,1949.0,False,A
6470,6827_02,Europa,True,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6471,6827_03,Europa,True,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6472,6827_04,Europa,True,S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6473,6829_01,Earth,True,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6474,6829_02,Earth,False,P,TRAPPIST-1e,49.0,False,355.0,449.0,8.0,0.0,0.0,False,G
6475,6829_03,Earth,True,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,G
6476,6831_01,Earth,True,P,TRAPPIST-1e,25.991118229470004,False,0.0,0.0,0.0,0.0,0.0,False,G
6477,6832_01,Mars,True,P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6478,6833_01,Earth,False,S,TRAPPIST-1e,23.0,False,7.0,0.0,0.0,716.0,800.0,True,E
6479,6834_01,Earth,True,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6480,6837_01,Mars,True,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6481,6839_01,Earth,False,S,TRAPPIST-1e,36.0,False,1912.0,0.0,0.0,2.0,0.0,False,F
6482,6840_01,Mars,True,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6483,6841_01,Mars,True,S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,E
6484,6843_01,Europa,True,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6485,6843_02,Europa,True,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6486,6844_01,Mars,False,S,55 Cancri e,23.0,False,71.0,0.0,1376.0,0.0,890.0,False,E
6487,6848_01,Europa,True,P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,D
6488,6850_01,Earth,False,P,TRAPPIST-1e,22.0,False,735.0,138.0,132.46239675409362,0.0,0.0,False,F
6489,6850_02,Earth,True,P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,False,G
6490,6850_03,Earth,False,P,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,False,E
6491,6851_01,Earth,False,S,TRAPPIST-1e,22.0,False,0.0,752.0,18.0,0.0,18.0,True,E
6492,6853_01,Europa,False,P,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,False,C
6493,6854_01,Mars,False,P,TRAPPIST-1e,23.0,False,3211.0,4.0,243.0,0.0,0.0,False,E
6494,6857_01,Earth,False,S,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,False,F
6495,6858_01,Europa,True,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6496,6858_02,Europa,True,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6497,6858_03,Europa,False,P,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,False,B
6498,6858_04,Europa,False,P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6499,6859_01,Earth,True,S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6500,6861_01,Earth,True,S,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6501,6862_01,Earth,True,S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6502,6862_02,Earth,False,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,G
6503,6863_01,Earth,False,S,TRAPPIST-1e,25.0,False,0.0,10.0,909.0,0.0,17.0,False,F
6504,6864_01,Europa,True,P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6505,6864_02,Europa,True,P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6506,6865_01,Europa,False,S,TRAPPIST-1e,27.0,False,69.0,2878.0,0.0,4232.0,3798.0,False,D
6507,6865_02,Europa,True,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,D
6508,6866_01,Europa,False,S,55 Cancri e,20.0,False,0.0,17958.0,99.0,14.0,57.0,True,C
6509,6866_02,Europa,False,S,55 Cancri e,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,False,C
6510,6868_01,Earth,False,P,TRAPPIST-1e,18.0,False,0.0,18.0,73.0,2134.0,25.0,False,F
6511,6869_01,Earth,False,P,TRAPPIST-1e,21.0,False,0.0,0.0,901.0,3.0,0.0,False,F
6512,6871_01,Earth,False,S,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,138.95773420479304,True,G
6513,6873_01,Europa,False,P,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,True,A
6514,6879_01,Earth,True,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6515,6880_01,Mars,False,S,TRAPPIST-1e,48.0,True,2191.0,0.0,172.0,1.0,0.0,False,F
6516,6880_02,Mars,True,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,E
6517,6882_01,Mars,True,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6518,6882_02,Mars,False,P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,False,E
6519,6883_01,Earth,False,S,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,0.0,398.0,True,G
6520,6885_01,Mars,True,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6521,6887_01,Earth,False,S,TRAPPIST-1e,32.0,False,0.0,326.0,31.0,5.0,545.0,False,G
6522,6889_01,Earth,False,S,TRAPPIST-1e,40.0,False,862.0,0.0,0.0,0.0,59.0,False,F
6523,6891_01,Mars,False,P,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,True,D
6524,6892_01,Earth,False,S,TRAPPIST-1e,28.0,False,0.0,669.0,0.0,1.0,2.0,True,F
6525,6893_01,Europa,True,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B
6526,6894_01,Mars,True,S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6527,6894_02,Mars,False,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6528,6894_03,Mars,False,S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6529,6895_01,Europa,False,P,TRAPPIST-1e,25.0,False,0.0,4612.0,0.0,2585.0,1919.0,False,C
6530,6896_01,Mars,False,S,TRAPPIST-1e,29.231510015408322,False,473.0,0.0,575.0,0.0,0.0,False,E
6531,6896_02,Mars,False,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6532,6896_03,Mars,False,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F
6533,6898_01,Europa,False,P,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,True,A
6534,6899_01,Europa,False,P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,A
6535,6899_02,Europa,True,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,A
6536,6900_01,Earth,True,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G
6537,6901_01,Mars,False,S,TRAPPIST-1e,16.0,False,501.0,974.0,1164.0,0.0,0.0,False,F
6538,6902_01,Europa,True,P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,D
6539,6903_01,Earth,False,P,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,False,F
6540,6905_01,Earth,False,S,TRAPPIST-1e,39.0,False,130.0,741.0,0.0,0.0,0.0,False,F
6541,6905_02,Earth,False,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,938.0,44.0,False,E
6542,6905_03,Earth,False,S,55 Cancri e,16.0,False,43.0,3.0,750.0,0.0,0.0,True,F
6543,6906_01,Mars,False,P,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,True,F
6544,6906_02,Mars,False,P,55 Cancri e,43.0,False,528.0,13.0,1583.0,11.0,0.0,False,E
